Report Type	Class	Year	Season	Month	State	County	Nearest Town	Time And Conditions	Date	National Park Visitation Count	Witness Count	Multiple Witnesses	BigFoot Hotspot	Forest cover rate	Number of lakes	Total Disasters	City/Suburb/Town/Rural	Unemployment_rate	Civilian labor force
Report	Class B	2004	Winter	January	New York	Tioga	Richford	4:00 maybe 4:15 or so.getting a little dusky , a little darker down in the gorge area.a couple inches of snow on the ground	28	18125067	2.0	False	FALSE	50.9%	5001-10000	4.0	City	5.3	26,077
Report	Class B	2018	Summer	July	New York	Ulster	City: Kingston. Town: Port Ewen	At night around 10pm-2am we stayed outside until the sounds stopped	3	20372188	2.0	False	FALSE	50.9%	5001-10000	5.0	City	3.9	88,151
Report	Class B	2003	Spring	December	New York	Ulster	Modena	It was at dusk. Clear sky, a cool night.	7	17579776	0.0	False	FALSE	50.9%	5001-10000	3.0	City	4.6	91,329
Report	Class A	2004	Winter	February	New York	Ulster	Ellenville	During the afternoon, snow on the ground with light snow falling.	22	10754738	2.0	False	FALSE	50.9%	5001-10000	4.0	City	4.9	91,155
Report	Class A	2018	Summer	August	New York	Warren	Whitehall	10:10 pm on a road crossing, very dark. No moon.	13	20372188	0.0	False	FALSE	50.9%	5001-10000	5.0	City	4.6	31,486
Report	Class B	2009	Summer	July	New York	Warren	Lake George	it had rained throughout the day and was misty that night	26	19000183	1.0	False	FALSE	50.9%	5001-10000	0.0	City	8.0	36,446
Report	Class B	2007	Summer	September	New York	Warren	Sabbath Day Point	early afternoon.	3	17462522	1.0	False	FALSE	50.9%	5001-10000	2.0	City	4.4	36,254
Report	Class B	2006	Summer	November	New York	Warren	Lake George	dusk, a clear warm summer night approx 2 hours after sunset,a dark thickly treed old road up the back of the mtn	7		2.0	False	FALSE	50.9%	5001-10000	1.0	City	4.5	36,515
Report	Class B	2006	Spring	August	New York	Warren	Sabbath Day Point	The time was around noon.  It was a calm day with plenty of sunshine.	20	16746119	1.0	False	FALSE	50.9%	5001-10000	1.0	City	4.5	36,515
Report	Class B	2003	Summer	April	New York	Warren	NORTH RIVER	Time 3 am	26	17374768	2.0	False	FALSE	50.9%	5001-10000	3.0	City	5.2	34,456
Report	Class B	2006	Spring	August	New York	Warren	sabbath day point	2:30am	20	17374768	1.0	False	FALSE	50.9%	5001-10000	1.0	City	4.5	36,515
Report	Class B	2007	Summer	July	New York	Warren	hague	the time between 3:00-3:15am, the lighting was camp fire background, the weather was clear	19		4.0	True	FALSE	50.9%	5001-10000	2.0	City	4.4	36,254
Report	Class B	2001	Spring	May	New York	Warren	Lake George, Sabbathday Point	Sabathday Pt. Adirondacks, Lake George. Exactly 3:48am. Weather was fair	22	18125067	1.0	False	FALSE	50.9%	5001-10000	0.0	City	4.4	33,297
Report	Class B	1998	Summer	September	New York	Warren		9:30 am to 12:00pm	2	18742031	0.0	False	FALSE	50.9%	5001-10000	3.0			
Report	Class B	1998	Summer	January	New York	Warren		July 1992 and May 1993	1		0.0	False	FALSE	50.9%	5001-10000	3.0			
Report	Class A	2001	Fall	November	New York	Warren	Brant Lake	It was late Sept or early Oct.  at app. 6am in the dark on a clear day	4	15507229	3.0	True	FALSE	50.9%	5001-10000	0.0	City	4.4	33,297
Report	Class A	2001	Spring	May	New York	Warren	Sabbath Day Point	sunset	6	14726892	2.0	False	FALSE	50.9%	5001-10000	0.0	City	4.4	33,297
Report	Class A	2020	Summer	August	New York	Washington	Whitehall NY	430pm.	25	20418821	3.0	True	FALSE	50.9%	5001-10000	4.0	City	7.2	27,302
Report	Class B	2016	Spring	October	New York	Washington	Whitehall, NY	Mid afternoon	6	17485102	2.0	False	FALSE	50.9%	5001-10000	3.0	City	4.7	28,352
Report	Class B	2004	Fall	November	New York	Washington	Whitehall	7th - Day long.  Approximately 0700 to 1400.	9	16737541	0.0	False	FALSE	50.9%	5001-10000	4.0	City	4.8	31,717
Report	Class B	2000	Summer	July	New York	Washington	Queensbury	2 pm , partly cloudy with light rain	30	19980010	1.0	False	FALSE	50.9%	5001-10000	0.0	City	3.7	30,056
Report	Class B	2000	Summer	July	New York	Washington	Queensbury	2 pm , partly cloudy with light rain.	30	19980010	1.0	False	FALSE	50.9%	5001-10000	0.0	City	3.7	30,056
Report	Class B	2006	Fall	August	New York	Washington	Whitehall	Approx. 8AM	1	18470757	2.0	False	FALSE	50.9%	5001-10000	1.0	City	4.1	32,898
Report	Class A	1997	Winter	February	New York	Washington		This was in January of 1989. we saw the tracks at about 3:30 on the first day and I saw the Bigfoot the next morning at about 6:30 am	19	14900995	1.0	False	FALSE	50.9%	5001-10000	1.0			
Report	Class A	2001	Winter	June	New York	Washington	Whitehall, NY	It was near midnight and the sky was very clear.  The temperature was cold, perhaps 10 to 0 degrees Farenheit.  The air was very still.  No wind.	18	13111494	1.0	False	FALSE	50.9%	5001-10000	0.0	City	4.0	30,111
Report	Class A	2009	Fall	September	New York	Wayne	Wolcott	sometime in the early to mid afternoon, between 1pm - 4pm. Sunny, clear weather, no precipitation or noticeable wind.	11	16375561	3.0	True	FALSE	50.9%	5001-10000	0.0	City	8.5	47,710
Report	Class A	2012	Fall	January	New York	Westchester	Somers NY	the Sun was just starting to come out	9	19117272	0.0	False	FALSE	50.9%	5001-10000	3.0	City	7.4	476,735
Report	Class B	2017	Spring	December	Ohio	Adams	West Union	2-3 am. 1st night right after rain shower. 2nd night clear and dry and dark in the thick woods.	18	2540382	2.0	False	FALSE	28.9%	0-250	3.0	Rural	7.2	10,937
Report	Class A	2012	Fall	November	Ohio	Adams	West Union	About 5:30 p m. Fair skies, mid 60's, no precipitation	11	2591742	1.0	False	FALSE	28.9%	0-250	4.0	Rural	12.5	10,773
Report	Class B	2011	Summer	August	Ohio	Adams	Hillsoboro	It was a hot, sunny afternnon.	10	2395939	3.0	True	FALSE	28.9%	0-250	5.0	Rural	14.3	11,489
Report	Class B	2012	Summer	April	Ohio	Adams	Peebles	it was maybe 3am. Clear, and in the 60's	5	2863791	1.0	False	FALSE	28.9%	0-250	4.0	Rural	12.5	10,773
Report	Class A	2001	Winter	November	Ohio	Adams	West Union near Lynx	Around 10 pm at night.  It was a	7		2.0	False	FALSE	28.9%	0-250	1.0	Rural	7.6	12,501
Report	Class A	1999	Spring	May	Ohio	Adams		7:30 PM EST	22	3590049	0.0	False	FALSE	28.9%	0-250	4.0			
Report	Class B	1999	Winter	August	Ohio	Adams	Peebles		28	750922	0.0	False	FALSE	28.9%	0-250	4.0			
Report	Class B	1999	Fall	December	Ohio	Allen	Lima		4	3590049	0.0	False	FALSE	28.9%	0-250	4.0			
Report	Class A	1999	Winter	January	Ohio	Allen	Lima		18	1303319	0.0	False	FALSE	28.9%	0-250	4.0			
Report	Class B	2021	Summer	October	Ohio	Ashland	Loudonville	It was from 4:00 to 4:30 pm...it was chilly for a summer day, cloudy, no sun, slight drizzle of rain, on & off	24	2784411	2.0	False	FALSE	28.9%	0-250	5.0			
Report	Class B	2021	Summer	July	Ohio	Ashland	Ashland/Hayesville	Close to 78 degrees that day, humid because it rained for the last hour and a half. Approximately 5:15pm. Lighting conditions were good.	6	2784411	6.0	True	FALSE	28.9%	0-250	5.0			
Report	Class A	2021	Spring	April	Ohio	Ashland	Ashland	Night	25	2784411	7.0	True	FALSE	28.9%	0-250	5.0			
Report	Class B	2015	Summer	September	Ohio	Ashland	Loudonville	3:00 AM	25	2595768	4.0	True	FALSE	28.9%	0-250	3.0	Suburb	5.1	26,064
Report	Class A	2002	Fall	November	Ohio	Ashland	Probably central Ohio	Night cold rainy maybe a few hours before dark.	18		1.0	False	FALSE	28.9%	0-250	3.0	Suburb	6.4	27,096
Report	Class B	2005	Spring	June	Ohio	Ashland	Savannah	late afternoon	22	3212800	2.0	False	FALSE	28.9%	0-250	1.0	Suburb	6.5	27,053
Report	Class A	1997	Fall	October	Ohio	Ashland			9	1596307	2.0	False	FALSE	28.9%	0-250	1.0			
Report	Class A	2003	Summer	October	Ohio	Ashland	Ashland	Warm, clear summer evening, dusk, but still somewhat light.	6		2.0	False	FALSE	28.9%	0-250	3.0	Suburb	7.0	27,028
Report	Class B	2014	Winter	February	Ohio	Ashtabula	Geneva-on-the-Lake	4 PM.  Good lighting with heavy snow on the ground.  Temp was 15 with a feel like temp in the low single digits.	15	2446568	4.0	True	FALSE	28.9%	0-250	3.0	Suburb	7.2	45,049
Report	Class B	2013	Winter	March	Ohio	Ashtabula	Geneva ohio	3:10pm partly cloudy about 33 degrees	14	2383816	0.0	False	FALSE	28.9%	0-250	1.0	Suburb	9.5	45,988
Report	Class A	2011	Summer	July	Ohio	Ashtabula	Geneva	It was 8:05 pm, I was trying to beat the dark so I didnt have to walk through the woods to get firewood unarmed. It was a sunny day, and it was fairly hot outside.	18	2395939	0.0	False	FALSE	28.9%	0-250	5.0	Suburb	10.9	47,442
Report	Class B	2011	Fall	March	Ohio	Ashtabula	saybrook	dusk  fog over ponds warm night	24	2712760	0.0	False	FALSE	28.9%	0-250	5.0	Suburb	10.9	47,442
Report	Class A	2001	Winter	January	Ohio	Ashtabula	Geneva	It was right before and during dawn, it was not snowing and the lighting conditions were resonable.	5	3577425	2.0	False	FALSE	28.9%	0-250	1.0	Suburb	6.2	49,576
Report	Class B	1999	Spring	July	Ohio	Ashtabula		In the last week of May 1999 as I was driving from Geauga county to Reading, PA.	31	3590049	1.0	False	FALSE	28.9%	0-250	4.0			
Report	Class A	1998	Summer	December	Ohio	Ashtabula	Geneva	July, 1991 around 10:30PM.	7	1596307	2.0	False	FALSE	28.9%	0-250	2.0			
Report	Class A	2002	Winter	August	Ohio	Ashtabula	Monroe Township	It was early morning. It was snowing pretty hard. Very dense woods all around.	22		0.0	False	FALSE	28.9%	0-250	3.0	Suburb	7.6	50,425
Report	Class A	2019	Fall	November	Ohio	Athens	Athens	It was dusk. It had just started getting dark. The sighting was between 6:30-6:45. There were leaves on the ground and the weather was dry.	10	2566587	2.0	False	FALSE	28.9%	0-250	4.0	Suburb	5.3	28,013
Report	Class A	2002	Spring	May	Ohio	Athens	Stewart	The day I saw the tracks was partly cloudy with some sun.	26	3509983	2.0	False	FALSE	28.9%	0-250	3.0	Suburb	6.3	28,804
Report	Class B	2009	Fall	May	Ohio	Athens	Nelsonville	Early morning - between 4-5 am	22		1.0	False	FALSE	28.9%	0-250	1.0	Suburb	8.8	31,285
Report	Class B	2001	Fall	December	Ohio	Athens	Nelsonville	Time was early morning, 2:23 a.m.	27	3752585	0.0	False	FALSE	28.9%	0-250	1.0	Suburb	5.0	28,438
Report	Class A	1996	Fall	November	Ohio	Athens	Nelsonville	1994, Sept, date N/A about 5:30pm Fall, Just got done raining. Me and my friend were squirrel hunting	12	3489615	2.0	False	FALSE	28.9%	0-250	2.0			
Report	Class A	2004	Summer	January	Ohio	Athens	Nelsonville	The night was cool, around 72 degrees. The moon was out and made for a very beautiful night. It was dry with just a touch of dampness in the air.	19	765740	2.0	False	FALSE	28.9%	0-250	2.0	Suburb	6.9	29,595
Report	Class A	1999	Fall	March	Ohio	Auglaize	St. Marys		25		1.0	False	FALSE	28.9%	0-250	4.0			
Report	Class B	2020	Spring	April	Ohio	Belmont	Morristown	9pm - 12am	9	2888861	2.0	False	FALSE	28.9%	0-250	4.0	City	10.1	28,888
Report	Class B	2018	Winter	February	Ohio	Belmont	St. Clairsville	Both day and night.	18	2449768	1.0	False	FALSE	28.9%	0-250	2.0	City	5.5	30,616
Report	Class B	2015	Fall	October	Ohio	Belmont	Barnesville/Bethesda	Night, started around 8:30 and it was very dark out.	5	2595768	3.0	True	FALSE	28.9%	0-250	3.0	City	6.4	31,259
Report	Class A	2014	Spring	June	Ohio	Belmont	Bethesda	My incident was during rain and snow in December 2011. My daughter & grand kids were both in the Spring.	2		4.0	True	FALSE	28.9%	0-250	3.0	City	6.7	31,908
Report	Class B	2007	Fall	January	Ohio	Belmont	malaga	At or around 3:00am till about 4:30am, what light? we had a waining moon, weather was clear, no clouds, about lower 40's temp.	24	3509983	4.0	True	FALSE	28.9%	0-250	2.0	City	5.6	33,120
Report	Class A	2015	Fall	April	Ohio	Belmont	Whitney	Around 4:00 pm a sunny, warm day for November	6	3489615	1.0	False	FALSE	28.9%	0-250	3.0	City	6.4	31,259
Report	Class B	2017	Winter	September	Ohio	Brown	Aberdeen/ Manchester	The tracks were discovered around 6-7 pm when we initially arrived. On a later trip, the vocalizations were heard from approximately 2-3 am, the wood knocking and the rock throwing followed shortly after.	10		2.0	False	FALSE	28.9%	0-250	3.0	City	5.7	19,567
Report	Class C	1997	Spring	April	Ohio	Brown	Utopia		8	3776137	2.0	True	FALSE	28.9%	0-250	1.0			
Report	Class A	2009	Summer	May	Ohio	Brown	Georgetown	it happened at night like 12 or 1 it was clear and warm with  moon light.	13	1241129	1.0	False	FALSE	28.9%	0-250	1.0	City	12.7	21,775
Report	Class A	2002	Summer	July	Ohio	Butler	OKEANA, OHIO	12:30 A.M. CLEAR AND CALM. NO WIND BLOWING.	14	3509983	0.0	False	FALSE	28.9%	0-250	3.0	City	5.4	177,123
Report	Class A	2002	Summer	July	Ohio	Butler	Okeana	It was about 12:00 p.m.. It was very dark except for the light pole on the farm. It was warm clear sky and no wind.	19	3384120	2.0	False	FALSE	28.9%	0-250	3.0	City	5.4	177,123
Report	Class A	2003	Unknown	August	Ohio	Butler	Trenton	Recent vocalizations-1:30 to 2:00 AM. It was a very nice summer night.	23		1.0	False	FALSE	28.9%	0-250	3.0	City	5.5	180,613
Report	Class B	2009	Spring	May	Ohio	Carroll	Mechanicstown	The incident above occurred at around 3:00 AM on the morning of May 10th 2009. Skies were clear with a full moon lighting up alot of the surrounding area. There was no wind, and it was in the mid 50's.	11	2863791	1.0	False	FALSE	28.9%	0-250	1.0	City	13.7	14,101
Report	Class A	2005	Spring	May	Ohio	Carroll	malvern	about 11 pm	30	2784106	2.0	False	FALSE	28.9%	0-250	1.0	City	6.9	14,107
Report	Class B	2017	Fall	February	Ohio	Carroll	Augusta	Nighttime, no lights were on.	28	3384120	1.0	False	FALSE	28.9%	0-250	3.0	City	5.8	13,295
Report	Class A	2004	Summer	April	Ohio	Carroll	Spring Valley	The sighting occurred before noon, and the weather was sunny and warm.	16		0.0	False	FALSE	28.9%	0-250	2.0	City	7.7	14,203
Report	Class B	2005	Fall	September	Ohio	Champaign	Mechanicsburg	It was at night, probably around 11:00pm or so.	28	1138868	2.0	False	FALSE	28.9%	0-250	1.0	Suburb	5.8	20,783
Report	Class A	2002	Spring	November	Ohio	Champaign	Mechanicsburg,Ohio	Overcast at times with periods of rain. As the day went on there was plenty of bright sunshine.	14	1138868	0.0	False	FALSE	28.9%	0-250	3.0	Suburb	6.4	20,472
Report	Class A	2001	Fall	February	Ohio	Clark	Donnelsville or Enon, Ohio	An overcast rainy turn to snow day, dark early morning hours about 45 minutes before legal deer gun season hours.	14	3577425	3.0	True	FALSE	28.9%	0-250	1.0	City	5.2	72,795
Report	Class A	2001	Fall	February	Ohio	Clark	Enon, Ohio	Late Oct 2000, fall weather but jacket needed, about 1030-1100 pm.	14	3577425	1.0	False	FALSE	28.9%	0-250	1.0	City	5.2	72,795
Report	Class A	2001	Fall	February	Ohio	Clark	Enon, Ohio, Clark County	0200 to 0600 am, fall, little moon-light, warm evening, no jackets required, no rain, etc	14	3752585	2.0	False	FALSE	28.9%	0-250	1.0	City	5.2	72,795
Report	Class A	2001	Summer	February	Ohio	Clark	Donnelsville, Ohio	1000 to 1100 pm, late summer, little moon-light so dark outside of porch light glow, warm evening, no jackets required, no rain, etc	14	2483760	5.0	True	FALSE	28.9%	0-250	1.0	City	5.2	72,795
Report	Class B	2000	Winter	December	Ohio	Clark	South Vienna	The first incident was between 10 PM and midnight.  There was a full moon out and the stars were visible. It was a typical summer night.	31		0.0	False	FALSE	28.9%	0-250	0.0	City	4.7	72,210
Report	Class A	2018	Spring	September	Ohio	Clermont	Bethel	Fully dark, between 10:00 and 10:30 PM.  I can't remember if there was any significant moonlight, but I do know it was definitely not a clear night with a full moon.	3	2449768	1.0	False	FALSE	28.9%	0-250	2.0	City	4.1	106,265
Report	Class B	2017	Fall	January	Ohio	Clermont	Williamsburg, Ohio	Around 6pm - getting dark. Sunset was around 6:30 that time of year. Don't recall the days weather conditions, but it wasn't raining then.	10	2595768	0.0	False	FALSE	28.9%	0-250	3.0	City	4.4	105,642
Report	Class B	2015	Fall	September	Ohio	Clermont	Amelia, Ohio	Cool crisp weather.  It was twilight around 8pm	14	2595768	2.0	False	FALSE	28.9%	0-250	3.0	City	4.6	103,007
Report	Class B	2014	Winter	December	Ohio	Clermont	Williamsburg	Dark, cloudy. Approximately 7 pm	14	2446568	1.0	False	FALSE	28.9%	0-250	3.0	City	5.5	102,852
Report	Class B	2009	Summer	June	Ohio	Clermont	Batavia,Ohio	it was between 3-4am,pitch black out.we had a lantern hangging in a tree to see to fish	17	2863791	2.0	False	FALSE	28.9%	0-250	1.0	City	9.8	105,511
Report	Class A	2016	Fall	February	Ohio	Columbiana	Salem Ohio 44460  heading toward Canfield	dusk around 7 pm but with light	24	2595768	1.0	False	FALSE	28.9%	0-250	1.0	Suburb	6.7	48,577
Report	Class B	2012	Fall	November	Ohio	Columbiana	Leetonia	2pm  sunny and clear	24	2591742	1.0	False	FALSE	28.9%	0-250	4.0	Suburb	8.2	50,915
Report	Class B	2014	Summer	October	Ohio	Columbiana	Rogers, OH	Sun was still shining, late in evening about 8:30pm	26	3104051	3.0	True	FALSE	28.9%	0-250	3.0	Suburb	6.5	50,234
Report	Class B	2006	Summer	September	Ohio	Columbiana	Beaver Creek State Park	3-4 oclock in the afternoon. The forest made it look later, around 7-8 oclock, with beams of sun sneaking between trees. It was probably in the sixties in the shade, nice day for a ride. Mostly clear skies.	26	3212800	1.0	False	FALSE	28.9%	0-250	2.0	Suburb	6.5	53,660
Report	Class A	2003	Fall	September	Ohio	Columbiana	Rogers	It was a full moon out, the field was lit up, and it was a little chilly out. The beginning of spring.	16	3384120	3.0	True	FALSE	28.9%	0-250	3.0	Suburb	7.7	54,403
Report	Class A	2003	Summer	July	Ohio	Columbiana	Fredericktown	It was 10 AM and the weather was clear and sunny.	15	3384120	0.0	False	FALSE	28.9%	0-250	3.0	Suburb	7.7	54,403
Report	Class B	2003	Fall	December	Ohio	Columbiana	Beaver Creek State Park	Late afternoon.	3	3776137	0.0	False	FALSE	28.9%	0-250	3.0	Suburb	7.7	54,403
Report	Class A	2001	Summer	June	Ohio	Columbiana	Calcutta	This incident occured late at night.	15		3.0	True	FALSE	28.9%	0-250	1.0	Suburb	5.5	53,832
Report	Class B	2005	Spring	July	Ohio	Columbiana	Calcutta	Dusk or shortly after dark, warm clear evening.	29	765740	0.0	False	FALSE	28.9%	0-250	1.0	Suburb	7.3	53,471
Report	Class A	1999	Summer	July	Ohio	Columbiana		June 1980   July  1982	12		1.0	False	FALSE	28.9%	0-250	4.0			
Report	Class A	2012	Summer	February	Ohio	Columbiana	East Liverpool, Ohio	7:30 or 8:00 p.m.	4		1.0	False	FALSE	28.9%	0-250	4.0	Suburb	8.2	50,915
Report	Class A	1999	Summer	April	Ohio	Columbiana	Calcutta	June or July, not sure of the year. Probably  '71 or '72	27		1.0	False	FALSE	28.9%	0-250	4.0			
Report	Class B	2001	Spring	December	Ohio	Coshocton	Coshocton	This was 12noon, lighting was excellent, sunny.Cool spring day  50s.	28	3384120	2.0	False	FALSE	28.9%	0-250	1.0	Suburb	5.5	17,819
Report	Class B	2000	Spring	June	Ohio	Coshocton	Warsaw	Partly Cloudy and warm.	23	3577425	4.0	True	FALSE	28.9%	0-250	0.0	Suburb	4.7	18,190
Report	Class B	2002	Spring	January	Ohio	Coshocton	new moscow	I found this stuff in the morning on a clear spring day.	4	3752585	2.0	False	FALSE	28.9%	0-250	3.0	Suburb	6.7	17,692
Report	Class B	1998	Spring	May	Ohio	Coshocton	Warsaw	May 19, 1988.	5	1414954	0.0	False	FALSE	28.9%	0-250	2.0			
